title,thumbnail,linkUrl,pcLinkUrl,mobileLinkUrl,officeName,rank,hitCount,updatedAt,createdAt,content
"[LCK 서머] ""경기력이 조금만 더 빨리 올라왔다면..."" - '헤나'의 아쉬움",https://imgnews.pstatic.net/image/origin/442/2022/07/31/152239.jpg,https://n.news.naver.com/mnews/article/442/0000152239?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=442&aid=0000152239,https://n.news.naver.com/sports/esports/article/442/0000152239,인벤,1,0,2022-07-31T14:06:01,2022-07-31T14:06:01,"31일 종각 LoL파크에서 진행된 2022 LCK 서머 스플릿 35일 차 2경기에서 프레딧 브리온이 농심 레드포스를 세트 스코어 2:0으로 완파했다. 1세트에서 봇 스노우볼을 성공시킨 프레딧 브리온은 2세트에서 압도적인 운영으로 농심 레드포스를 제압하며 의미 있는 시즌 두 번째 승리를 거뒀다.  다음은 프레딧 브리온 소속 봇 라이너 '헤나' 박증환과의 인터뷰 전문이다. Q. 승리 소감이 궁금하다. 오랜만에 승리해서 좋다. 플레이오프 진출에 실패한 게 너무 아쉽지만, 오늘 경기를 시작으로 남은 모든 경기에서 승리하여 7위에 오르겠다.  Q. 지난 스프링 스플릿에 비해 아쉬운 성적이 나온 이유를 뭐라고 보나. 내 생각엔 챔피언 폭이다. 지난 스프링 스플릿에선 메타 챔피언들을 다 활용할 수 있었는데, 지금은 서로 안 되는 부분이 있는 게 가장 크다. Q. 최근 경기에선 DRX, T1, 광동 프릭스를 상대로 1세트 승리를 거뒀다. 경기력이 뒤늦게 올라오는 게 아쉽진 않나. 1R 때와는 분위기와 느낌이 정말 다르다는 게 느껴진다. 경기력이 조금만 더 빨리 올라왔다면 플레이오프 진출도 가능했을 것 같아 너무 아쉽다.  Q. '룰러-에이밍-프린스'의 맹활약이 돋보이는 시즌이다. 세 선수를 보며 어떤 생각을 했나.  요즘 메타나 POG 포인트를 보면 봇 라이너가 판을 휩쓰는 경우가 많다. 그래서 세 선수를 보면 부럽기도 하고, 팀원들에게 미안한 것도 있다. 내가 캐리하지 못한 판이 많았기에 항상 그런 부분이 생각난다.  Q. 성적과 별개로 팀 분위기가 언제나 좋다. 비결이 무엇인가. 선수들이 한 명도 빠짐없이 성격이 좋고, 나이 차이가 나는 선수들끼리도 서로 잘 받아준다. 모두 배려하며 좋게좋게 해주는 게 가장 크다. Q. 팬들의 응원도 열렬하다. 이번 시즌에 너무 많이 패배했는데도, 팬분들의 응원은 오히려 더 커지는 것 같다. 그래서 더 좋은 모습 보여드리고 싶었는데 오늘 승리로 보답할 수 있어 다행이었다. 항상 응원해 주셔서 진심으로 감사하다. Q. 앞으로 남은 정규 시즌 경기에선 어떤 점을 보완하고 싶나. '헤나'라는 사람에 대해서 보여준 게 없는 시즌이라고 생각한다. 평소 솔로 랭크에서 하듯 공격적으로 잘 하는 모습 보여드리고 싶다. Q. kt 롤스터와의 다음 경기에 임하는 각오는? '에이밍' 선수를 비롯해 kt 롤스터의 최근 경기력이 좋은 건 맞지만, 우리도 생각보다 더 잘 하고 있다. 할만한 승부가 될 것 같기에 열심히 준비하겠다.  Q. 마지막으로 하고 싶은 말은? 플레이오프는 가지 못하게 됐지만, 남은 경기 정말 열심히 준비하겠다. 강팀들도 꽤 많이 있지만 꼭 다 꺾을 수 있도록 노력하겠다."
"[LCK] 브리온, 농심 울리는 고춧가루 투척(종합)",https://imgnews.pstatic.net/image/origin/109/2022/07/31/4669251.jpg,https://n.news.naver.com/mnews/article/109/0004669251?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=109&aid=0004669251,https://n.news.naver.com/sports/esports/article/109/0004669251,OSEN,2,0,2022-07-31T13:50:04,2022-07-31T13:50:04,"[OSEN=종로, 고용준 기자] 브리온이 갈 길 바쁜 농심을 제대로 울렸다. 브리온이 농심에 매운 고춧가루를 뿌리면서 시즌 두 번째 승전보를 울렸다. 브리온은 31일 오후 서울 종로 롤파크 LCK아레나에서 열린 ‘2022 LOL 챔피언스 코리아(이하 LCK)’ 서머 농심과 2라운드 경기서 2-0으로 승리했다. ‘라바’ 김태훈과 ‘엄티’ 엄성현이 오랜만에 제 몫을 해주면서 팀의 시즌 2승(12패 득실 -16)째를 견인했다. 반면 농심은 시즌 11패(3승 득실 -16)째를 당하면서 플레이오프 진출 가능성이 더욱 희박해졌다. 앞선 경기서 리브 샌박을 잡은 농심이 강픽으로 꼽히는 제리-노틸러스로 2연승을 노렸지만, 양상은 브리온이 주도권을 잡았다. 드래곤의 영혼을 완성한 브리온은 다급하게 움직이는 농심을 제압하고 선취점을 올렸다. ‘라바’ 김태훈은 승부의 쐐기를 박는 ‘고스트’ 제압으로 1세트 POG에 선정됐다. 2세트도 주도권을 브리온이 초반부터 잡고 갔다. 농심이 회심의 인베이드로 반격에 나섰지만, 와드에 전략이 노출되면서 초반부터 흐름이 꼬였다. 주도권을 잡은 브리온은 농심의 핵심 카드인 칼리스타-아무무를 무력화시키면서 2-0 완승의 마침표를 찍었다. / scrapper@osen.co.kr"
"[LCK] '6승' 광동, PS 희망 이엇다…팀 순위 &lt; 7월 31일 기준 &gt;",https://imgnews.pstatic.net/image/origin/347/2022/07/31/165145.jpg,https://n.news.naver.com/mnews/article/347/0000165145?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=347&aid=0000165145,https://n.news.naver.com/sports/esports/article/347/0000165145,데일리e스포츠,3,0,2022-07-31T13:44:01,2022-07-31T13:44:01,광동 프릭스.   ◆2022 리그 오브 레전드 챔피언스 코리아(LCK) 서머 팀 순위 < 7월 31일 기준 > 순위 이름 승패 세트득실(세트승-세트패) 1위 젠지 13승 1패 +24(27-3) 2위 T1 12승 2패 +15(25-10) 3위 담원 기아 9승 5패 +10(21-11) 4위 리브 샌드박스 9승 5패 +6(19-13) 5위 kt 롤스터 8승 6패 +4(19-15) 6위 디알엑스 7승 7패 -1(17-18) 7위 광동 프릭스 6승 8패 -8(13-21) 8위 농심 레드포스 3승 11패 -16(8-24) 9위 프레딧 브리온 2승 12패 -16(8-24) 10위 한화생명 1승 13패 -18(9-27)
"[LCK] '엄티'-'라바', 나란히 300p… POG 순위 &lt; 7월 31일 기준 &gt;",https://imgnews.pstatic.net/image/origin/347/2022/07/31/165144.jpg,https://n.news.naver.com/mnews/article/347/0000165144?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=347&aid=0000165144,https://n.news.naver.com/sports/esports/article/347/0000165144,데일리e스포츠,4,0,2022-07-31T13:43:01,2022-07-31T13:43:01,"'엄티' 엄성현(왼쪽)과 '라바' 김태훈   ◆2022 리그 오브 레전드 챔피언스 코리아(LCK) 서머 POG 순위 < 7월 31일 기준 > 순위 이름 아이디 소속 포인트 1위 박재혁 Ruler 젠지 1,000 1위 최우제 Zeus T1 1,000 3위 이채환 Prince 리브 샌드박스 900 3위 김하람 Aiming kt 롤스터 900 5위 허수 ShowMaker 담원 기아 700 6위 한왕호 Peanut 젠지 600 6위 김건부 Canyon 담원 기아 600 6위 정지훈 Chovy 젠지 600 9위 김건우 Zeka 디알엑스 500 9위 이민형 Gumayusi T1 500 9위 박진성 Teddy 광동 프릭스 500 9위 황성훈 Kingen 디알엑스 500 13위 문현준 Oner T1 400 13위 서대길 deokdam 담원 기아 400 13위 김동범 Croco 리브 샌드박스 400 13위 홍창현 Pyosik 디알엑스 400 13위 이주현 Clozer 리브 샌드박스 400 13위 이상혁 Faker T1 400 13위 이동주 DuDu 한화생명 400 13위 유수혁 FATE 광동 프릭스 400 21위 이가을 Aria kt 롤스터 300 21위 김장겸 OnFleek 한화생명 300 21위 이대광 VicLa kt 롤스터 300 21위 곽보성 Bdd 농심 300 21위 김창동 Canna 농심 300 21위 최현준 Doran 젠지 300 21위 김광희 Rascal kt 롤스터 300 21위 김기인 Kiin 광동 프릭스 300 21위 김태훈 Lava 프레딧 300 21위 엄성현 Umti 프레딧 300 31위 손시우 Lehends 젠지 200 31위 조건희 BeryL 디알엑스 200 31위 류민석 Keria T1 200 31위 김형규 Kellin 담원 기아 200 31위 장하권 Nuguri 담원 기아 200 31위 이진혁 Dread 농심 200 31위 김홍조 Karis 한화생명 200 38위 김혁규 Deft 디알엑스 100 38위 김재연 Dove 리브 샌드박스 100 38위 김진홍 Kael 리브 샌드박스 100 38위 최엘림 Ellim 광동 100 38위 유환중 Delight 프레딧 100 38위 박기태 Morgan 프레딧 100 38위 문우찬 Cuzz kt 롤스터 100"
"[LCK] ""우리의 PO는 좌절됐지만, 누가 갈 지는 우리 손에 달렸다"" 끝나지 않은 엄티의 각오",https://imgnews.pstatic.net/image/origin/236/2022/07/31/226141.jpg,https://n.news.naver.com/mnews/article/236/0000226141?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=236&aid=0000226141,https://n.news.naver.com/sports/esports/article/236/0000226141,포모스,5,0,2022-07-31T13:43:01,2022-07-31T13:43:01,"""우리의 플레이오프는 좌절됐지만, 누가 플레이오프에 갈 지는 정할 수 있다"" 31일 서울 종로구 롤파크에서 열린 '2022 리그 오브 레전드 챔피언스 코리아 서머 스플릿' 2라운드 농심 레드포스 대 프레딧 브리온 경기에서 프레딧 브리온이 농심 레드포스를 상대로 2대 0 승리를 거뒀다.  이날 2세트 POG로 선정된 엄성현은 ""다들 준비를 잘 했고, 잘 수행했다. 연습 경기력이 잘 나와서 이겼다""며 승리 소감을 전했다. 전했다. 농심전 4연승에 대해서 어떻게 생각하냐는 윤수빈 아나운서의 질문에 엄성현은 ""하다보니 결과가 이랬고, 상성이라는 말이 맞는 거 같다""고 답했다. 2세트 뽀삐로 POG를 받은 엄성현은 상대 정글보다 앞서 있던 것에 대해 ""챔피언 특성이고, 뽀삐가 날랜 편이다. 상대 오공은 둔탁한 움직임이 있는 대신 한 방이 있었고, 챔피언 성능이었다. 우리 팀에는 뽀삐가 잘 맞는다""고 전했다. ""최근 인베이드에서 이득을 많이 봤고, 그 후에 실수나 실력에 문제가 있어서 그 부분을 보완했다""며 2세트 초반 상황에 대해 전한 엄성현은 이번 서머 플레이오프 좌절로 아쉬운 부분에 대해서 ""서머 초 메타 파악이 늦어 아쉽다. 다들 빠른 메타 파악으로 발빠르게 맞췄으면 추가로 2승 정도는 가능했다고 본다""고 말했다. 부모님이 경기장을 찾았고, 승리로 화답한 것에 대해 엄성현은 ""잘 키워주셔서 감사하고, 가늘고 길게 선수 생활을 이어가겠다""고 전한 후 팬들의 치어풀과 응원 소리에 대해 ""우리가 플레이오프가 좌절됐지만 남은 팀 중 누가 올라갈 지는 우리가 결정할 수 있다고 생각하고, 오늘 정말 최고의 응원을 들어서 좋고 항상 감사하다""며 인터뷰를 마쳤다."
"프레딧 브리온, 농심 꺾고 2승 신고",https://imgnews.pstatic.net/image/origin/005/2022/07/31/1543438.jpg,https://n.news.naver.com/mnews/article/005/0001543438?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=005&aid=0001543438,https://n.news.naver.com/sports/esports/article/005/0001543438,국민일보,6,0,2022-07-31T13:45:02,2022-07-31T13:35:02,한화생명과 최하위 경쟁에서 우위… 농심은 사실상 PO 좌절 ‘엄티’ 엄성현. LCK 제공 프레딧 브리온이 2승 신고에 성공했다. 브리온은  31일 서울 종로구 소재 LCK 아레나에서 열린 ‘2022 LoL 챔피언스 코리아(LCK)’ 서머 시즌 정규 리그 2라운드 경기에서 농심 레드포스를 상대로 세트스코어 2대 0 완승을 거뒀다. 이날 승리로 2승 12패가 된 브리온은 9위에 자리했지만 최하위 한화생명(1승 13패)보다 안정적인 우위를 점했다. 반면 농심은 3승 11패가 되며 사실상 플레이오프 진출이 좌절됐다. 브리온은 첫 세트에서 빅토르 등 벨류가 높은 챔피언을 앞세워 깔끔하게 이겼다. 라이즈를 고른 농심은 라인전 단계에서 스노우볼을 충분히 굴리지 못한 게 뼈아팠다. 그웬(칸나)이 고군분투했지만 조합상 열세는 끝내 뒤집어지지 않았다. 분위기를 탄 브리온이 2세트도 깔끔하게 이겼다. 극초반 인베이드 단계에서 킬을 따며 기분 좋게 출발한 브리온은 핵심 챔피언인 제리를 깔끔하게 성장시키며 게임의 주도권을 꽉 쥐고 놓치지 않았다. 농심은 초반 라인전에 강점이 있는 챔피언을 골랐지만 이번에도 제대로 맛을 살리지 못했다. 칼리스타-아무무가 이른 시간 힘이 빠지며 경기를 그르치고 말았다.
"[LCK] '농심 킬러' 프레딧, 다시 한번 농심 꺾고 최하위 탈출",https://imgnews.pstatic.net/image/origin/347/2022/07/31/165143.jpg,https://n.news.naver.com/mnews/article/347/0000165143?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=347&aid=0000165143,https://n.news.naver.com/sports/esports/article/347/0000165143,데일리e스포츠,7,0,2022-07-31T13:29:01,2022-07-31T13:29:01,"프레딧 브리온이 농심 레드포스를 꺾으며 올해 네 번의 맞대결에서 모두 승리하는 기록을 만들었다.  프레딧이 31일 서울 종로구 그랑서울 LCK아레나에서 진행된 2022 리그 오브 레전드 챔피언스 코리아 서머 2라운드에서 농심을 2대0으로 꺾었다. 1세트에서 '라바' 김태훈의 빅토르를 키우며 승리한 프레딧은 초반 인베이드에서 본 이득을 끝까지 굴리며 2세트 역시 승리했다.  프레딧은 경기 시작과 함께 상대 인베이드를 받아치며 이득을 봤다. '엄티' 엄성현이 과감하게 점멸을 활용하면서 뽀삐로 '드레드' 이진혁의 오공을 잡아냈다. 이후 엄성현은 뽀삐로 바텀 갱킹을 성공시켰고, '헤나' 박증환이 제리로 킬을 기록했다.  탑에서는 레넥톤을 플레이한 '모건' 박기태가 잡혔지만 바텀 주도권을 기반으로 드래곤을 챙기면서 손해를 최소화했다. 이후 탑에서 '라바' 김태훈이 라이즈 궁극기를 활용해 다이브를 성공시켰고 박기태가 레넥톤으로 킬을 올렸다.  이후 프레딧은 주도권을 기반으로 첫 번째 전령까지 챙겨가며 흐름을 이어갔다. 연이어 엄성현이 뽀삐로 탑 갱킹을 성공시켰고 박기태의 레넥톤을 도왔다. 박기태는 레넥톤으로 포탑 골드를 세 칸을 뜯으며 더욱 이득을 챙겼다.  분위기를 잡은 프레딧은 상대를 계속해서 압박하며 두 번째 드래곤 스택을 쌓는 것에도 성공했다. 드래곤 마무리 이후 바텀에서 다시 한번 '칸나' 김창동의 갱플랭크를 끊었고 전령을 활용해 바텀 2차 포탑의 체력도 깎았다.  세 번째 드래곤 스택을 쌓은 프레딧은 차분하게 추가 이득을 위한 기회를 엿봤다. 이후 대지 드래곤의 영혼까지 무난하게 챙겨갔고 지속적인 바론 시도로 상대를 끌어냈다. 27분에 마침내 바론을 마무리한 프레딧은 한타에서도 대승을 거두며 승기를 잡았다.  바론 버프와 함께 공성을 시작한 프레딧은 급격하게 골드 차이를 벌렸다. 공성을 이어가던 프레딧은 상대의 억제기를 파괴하며 밀고 들어갔다. 결국 그대로 넥서스를 파괴하며 2대0 승리를 완성했다."
"[LCK] 농심 격파한 프레딧 브리온, 2승으로 '탈꼴지'",https://imgnews.pstatic.net/image/origin/236/2022/07/31/226140.jpg,https://n.news.naver.com/mnews/article/236/0000226140?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=236&aid=0000226140,https://n.news.naver.com/sports/esports/article/236/0000226140,포모스,8,0,2022-07-31T13:28:01,2022-07-31T13:28:01,"프레딧 브리온이 농심을 상대로 승리, 2승을 거두며 9위로 올랐다. 31일 서울 종로구 롤파크에서 열린 '2022 리그 오브 레전드 챔피언스 코리아 서머 스플릿' 2라운드 농심 레드포스 대 프레딧 브리온 경기에서 프레딧 브리온이 농심 레드포스를 상대로 2대 0 승리를 거뒀다. 이날 승리한 프레딧 브리온은 서머 2승(12패)를 기록하며 이전 경기에서 패한 한화생명e스포츠를 제치고 9위로 올랐다. 경기 초중반 브리온이 농심과 2킬을 서로 주고받으며 드래곤 버프를 먼저 두 개 가져가며 좋은 분위기를 가져갔고, 농심 역시 미드 1차 포탑을 지키며 격차를 허용하지 않았다. 그러나 세 번째 드래곤 상황에서 드래곤과 킬에 이어 상대 미드 1차 포탑까지 파괴한 브리온은 25분 교전에 승리하며 바람 드래곤의 영혼을 가져갔다. 위기에 빠진 농심은 손실을 입긴 했지만 바론을 가져가며 한숨 돌릴 수 있었다. 그러나 브리온은 압도적인 화력으로 상대를 밀어붙였고, 결국 31분 상대 넥서스를 파괴하고 1세트 승리를 가져갔다. 농심은 2세트 초반 1레벨 갱킹을 시도했지만 역으로 브리온이 이를 이용해 선취점을 얻어낸 후 4킬까지 기록했고, 농심은 2킬을 따내는 데 그쳤다. 어이 15분 미드 교전에서 승리한 브리온은 상대 갱플랭크를 바텀 2차 포탑까지 추격해 잡아낸 후 건물 파괴까지 성공하며 경기는 급격히 브리온쪽으로 기울었다. 드래곤 버프 4중첩으로 대지 드래곤 영혼까지 가져간 비르온은 27분 바론까지 획득했고, 31분 상대 넥서스를 파괴하며 서머 2승을 기록, 탈꼴지에 성공했다."
"[LCK 서머] 다시 순해진 NS, BRO 2승 제물 됐다",https://imgnews.pstatic.net/image/origin/442/2022/07/31/152238.jpg,https://n.news.naver.com/mnews/article/442/0000152238?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=442&aid=0000152238,https://n.news.naver.com/sports/esports/article/442/0000152238,인벤,9,0,2022-07-31T13:27:01,2022-07-31T13:27:01,"프레딧 브리온이 2세트까지 가져오며 시즌 두 번째 승리를 해냈다. 농심 레드포스는 지난 경기와는 정반대의 무기력한 모습을 보였다.  인베이드 과정에서 '드레드' 이진혁의 오공이 잡히고, '고스트' 장용준 칼리스타의 점멸이 빠졌다. '엄티' 엄성현의 뽀삐가 이를 노린 초반 갱킹을 시도해 결국 칼리스타를 잡았다. 그동안 '드레드'의 오공이 탑에서 킬을 만들며 균형을 깨려 했다. 그러자 프레딧 브리온은 역으로 탑에 연달아 힘을 실으며 '칸나' 김창동의 갱플랭크에게 2데스를 안겼다. '모건' 박루한 레넥톤의 득세에 14분이 채 되기 전에 탑 1차 포탑이 파괴됐다.  갱플랭크의 수난시대는 계속됐다. 탑을 잃고 봇으로 내려가 파밍을 시도했는데, 레넥톤-뽀삐-제리의 화끈한 다이브에 또다시 쓰러졌다. 농심 레드포스의 본대가 봇에 집결해 '모건'의 레넥톤을 노려봤으나 프레딧 브리온은 이조차 모두 꿰고 있었다. 소강 상태가 한동안 이어지는 와중 프레딧 브리온이 드래곤 버프 3중첩을 쌓았다.  농심 레드포스가 정면 한타를 포기하며 프레딧 브리온이 26분 만에 대지의 영혼을 획득했다. 곧바로 이어진 바론 트라이에도 농심 레드포스의 수비는 없었다. 바론을 처치한 프레딧 브리온이 2킬을 추가하고 모든 2차 포탑을 밀어내며 쐐기를 박았다. 마무리까지 오랜 시간은 필요 없었다. 모든 라인을 동시에 압박한 프레딧 브리온이 가뿐히 농심 레드포스의 넥서스를 파괴했다.  ■ 2022 LCK 서머 스플릿 정규 시즌 35일 차 경기 결과 1경기 한화생명e스포츠 1 vs  2 광동 프릭스 1세트  한화생명e스포츠 승  vs 패 광동 프릭스 2세트 한화생명e스포츠 패 vs  승 광동 프릭스 3세트 한화생명e스포츠 패 vs  승 광동 프릭스 2경기 농심 레드포스 0 vs  2 프레딧 브리온 1세트 농심 레드포스 패 vs  승 프레딧 브리온 2세트 농심 레드포스 패 vs  승 프레딧 브리온 ■ 2022 LCK 서머 스플릿 정규 시즌 순위 현황 1위 젠지 e스포츠 13승 1패 +24 2위 T1 12승 2패 +15 3위 담원 기아 9승 5패 +10 4위 리브 샌드박스 9승 5패 +6 5위 kt 롤스터 8승 6패 +4 6위 DRX 7승 7패 -1 7위 광동 프릭스 6승 8패 -8 8위 농심 레드포스 3승 11패 -16 9위 프레딧 브리온 2승 12패 -16 10위 한화생명e스포츠 1승 13패 -18 ■ 2022 LCK 서머 스플릿 정규 시즌 36일 차 일정 1경기 리브 샌드박스 vs 담원 기아 - 8월 3일 오후 5시 2경기 광동 프릭스 vs 젠지 e스포츠"
"[LCK] 빅토르 키우기 성공한 프레딧, 1세트 선취",https://imgnews.pstatic.net/image/origin/347/2022/07/31/165141.jpg,https://n.news.naver.com/mnews/article/347/0000165141?sid=10779a79b,https://sports.news.naver.com/news.nhn?oid=347&aid=0000165141,https://n.news.naver.com/sports/esports/article/347/0000165141,데일리e스포츠,10,0,2022-07-31T12:36:01,2022-07-31T12:36:01,프레딧 브리온 '라바' 김태훈.   프레딧 브리온이 잘 성장한 '라바' 김태훈의 빅토르를 앞세워 1세트를 승리했다. 프레딧이 31일 서울 종로구 그랑서울 LCK아레나에서 진행된 2022 리그 오브 레전드 챔피언스 코리아 서머 2라운드에서 농심 레드포스를 잡고 1세트를 가져갔다. 경기 초반 라인전에서 어려움을 겪기도 했지만 결국 성장한 김태훈의 빅토르를 활용해 전투에서 승리를 거두며 1세트를 가져갔다. 프레딧은 초반부터 어려운 경기를 이어갔다. 빅토르 챔피언 특성상 '라바' 김태훈이 다른 라인 개입하지 못했고 그 사이 사이드 라인에서 손해를 지속적으로 봤다. 전령까지 내줬고 미드 1차 포탑을 빠르게 밀리기도 했다. 연이은 손해에도 단단하게 버티며 기회를 노렸다. 안전하게 라인전을 펼치며 추가적인 갱킹 피해를 예방했고 14분에는 바텀에서 '딜라이트' 유환중의 노틸러스를 다시 한번 잡아냈다.  그 사이 김태훈이 빅토르로 점점 좋은 성장을 보여줬고 20분 드래곤 전투에서도 승리했다. 세 번째 드래곤 스택을 빠르게 쌓은 프레딧은 서서히 흐름을 잡아가기 시작했다.  이후에도 상대의 지속적인 공격을 잘 넘긴 프레딧은 25분 미드 지역에서 벌어진 전투에서 큰 이득을 봤다. '칸나' 김창동의 그웬에게 위협적인 상황을 맞기도 했지만 집중력있는 한타를 보여주며 승리했다. 전투 승리 이후에는 바람 드래곤의 영혼까지 완성했다.  급해진 상대의 무리한 바론 시도를 틈타 미드 2차를 파괴한 프레딧은 골드 차이를 3000으로 벌렸다. 이어진 시도에서 결국 상대에게 바론을 내주기는 했지만 전투에서 승리하며 손해를 최소화했다.   결국 30분 전투에서 상대 넷을 잡아내는 것에 성공했다. 미드에서 김창동의 그웬마저 잡아낸 프레딧은 그대로 밀고 들어갔고 넥서스를 파괴하며 경기를 마무리했다.
